Final Value,Cumulative Return (%),Annualized Return (%),Annualized Volatility (%),Sharpe Ratio,Sortino Ratio,Max Drawdown (%),Calmar Ratio,Number of Trades,Stock,Feature_Group,Reward_Type,Action_Space_Type,History_Len,Algorithm
109777.13662221913,9.777136622219128,2.4102587629047045,15.178286205327032,-0.16210945039894312,-0.013063783241737013,-20.42250541009414,0.118019739229125,319,hdfcbank_ns,state_7,portfolio_return,continuous,1,ppo
