Final Value,Cumulative Return (%),Annualized Return (%),Annualized Volatility (%),Sharpe Ratio,Sortino Ratio,Max Drawdown (%),Calmar Ratio,Number of Trades,Stock,Feature_Group,Reward_Type,Action_Space_Type,History_Len,Algorithm
151421.6005844654,51.4216005844654,11.174556096416444,10.498792064205896,0.4909277960304335,0.049370439391032354,-10.676581631069036,1.0466417513165724,19,infy_ns,state_7,diff_sortino,continuous,1,td3
