Final Value,Cumulative Return (%),Annualized Return (%),Annualized Volatility (%),Sharpe Ratio,Sortino Ratio,Max Drawdown (%),Calmar Ratio,Number of Trades,Stock,Feature_Group,Reward_Type,Action_Space_Type,History_Len,Algorithm
97593.23896050492,-2.406761039495075,-0.6200772282017653,3.861179276428396,-1.695888437898413,-0.15122046705814124,-7.974213444998335,-0.077760299806208,286,hdfcbank_ns,state_7,diff_sortino,continuous,1,sac
