Final Value,Cumulative Return (%),Annualized Return (%),Annualized Volatility (%),Sharpe Ratio,Sortino Ratio,Max Drawdown (%),Calmar Ratio,Number of Trades,Stock,Feature_Group,Reward_Type,Action_Space_Type,History_Len,Algorithm
99414.53696207776,-0.5854630379222362,-0.14980689214014742,0.24472262331825964,-25.129554366073357,-1.5830131288216072,-0.5854630379222362,-0.25587762580503914,6,tcs_ns,state_7,diff_sortino,continuous,1,td3
