Final Value,Cumulative Return (%),Annualized Return (%),Annualized Volatility (%),Sharpe Ratio,Sortino Ratio,Max Drawdown (%),Calmar Ratio,Number of Trades,Stock,Feature_Group,Reward_Type,Action_Space_Type,History_Len,Algorithm
100030.25602919768,0.030256029197684255,0.007724073521209185,0.1473730331144676,-40.65981194691349,-3.839509673322511,-0.29520979808326664,0.026164692267532867,40,infy_ns,state_7,diff_sortino,continuous,1,sac
