Final Value,Cumulative Return (%),Annualized Return (%),Annualized Volatility (%),Sharpe Ratio,Sortino Ratio,Max Drawdown (%),Calmar Ratio,Number of Trades,Stock,Feature_Group,Reward_Type,Action_Space_Type,History_Len,Algorithm
94711.39095906228,-5.288609040937721,-1.3777211302421932,15.279784183796394,-0.40734312674823403,-0.036510542127553315,-21.67759607354022,-0.06355506973966761,848,tcs_ns,state_7,portfolio_return,continuous,1,sac
