Final Value,Cumulative Return (%),Annualized Return (%),Annualized Volatility (%),Sharpe Ratio,Sortino Ratio,Max Drawdown (%),Calmar Ratio,Number of Trades,Stock,Feature_Group,Reward_Type,Action_Space_Type,History_Len,Algorithm
140915.17017945327,40.91517017945327,9.152017114105494,11.950268063139058,0.2909621454881903,0.027177418279566264,-17.486548405116594,0.5233747050634416,595,infy_ns,state_7,diff_sortino,continuous,1,ppo
